"Post ID","Page ID","Page name",Title,Description,"Duration (sec)","Publish time","Caption type",Permalink,"Is crosspost","Is share","Post type",Languages,"Custom labels","Funded content status","Data comment",Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,"Total clicks","Other Clicks","Matched Audience Targeting Consumption (Photo Click)","Link Clicks","Negative feedback from users: Hide all","Seconds viewed","Average Seconds viewed","Estimated earnings (USD)","Ad CPM (USD)","Ad impressions","Negative feedback from users: Hide"
1313690740795720,100064644191880,"ISB International School Bangkok","What a night! The ISB High School Jazz Combo & Vocal Jazz Ensemble, joined by The Stuart Hawkins Quartet, brought the house down at Jazz Nite I 2025! Huge cheers to our talented musicians for an unforgettable evening of rhythm, soul, and improvisation. Bravo, Panthers! 

Read the full recap on our blog: 
https://www.isb.ac.th/community/community-highlights/community-highlights-single/~board/community-highlights/post/high-school-isb-jazz-nite-i-2025

#ISBArts #ISBJazzNite #StudentMusicians #Jazz #ISB #ISBTHAILAND",,0,"12/09/2025 18:59",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid026S9DAtVmLvY5RUHj7j95LiHUZd5yRqEcAdeE6dRTHu3gTdGemEdPhqY3byiucAnql,0,0,Photos,,,,,Lifetime,5232,2693,82,76,1,5,509,263,242,4,,,,,,,
1314708894027238,100064644191880,"ISB International School Bangkok","ISB Varsity Athletes Bring the Heat!
What an incredible run for our teams! We are immensely proud of the competitive spirit and skill displayed by our Varsity athletes across every court and field. The commitment paid off with multiple podium finishes!

A huge congratulations to the ISB Panthers for these fantastic results:

Varsity Basketball (Boys): 1st Place

Varsity Tennis (Boys): 2nd Place

Varsity Tennis (Girls): 2nd Place

Varsity Rugby: 3rd Place

Varsity Touch: 2nd Place

We celebrate the hard work and dedication of every player and coach. Go Panthers!

#ISBPanthers #VarsitySports #PodiumFinish #SchoolPride #Athletics",,0,"12/10/2025 23:25",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid0v8yszhc726YSExxShtEMj3NF1mz9eAWLnLzdQdyh1SC1YdYZnMntVwQN2hS7m9PVl,0,0,Photos,,,,,Lifetime,7869,3444,125,118,0,7,1742,1259,483,,,,,,,,
1315293860635408,100064644191880,"ISB International School Bangkok","Spotlight on ISB Alumni in Film and Arts! 

We are incredibly proud of the impact our graduates are making across the global film industry. Our alumni network includes a US-based actor appearing on shows like Brooklyn Nine-Nine, an acclaimed film composer, and the producers behind the Thai film that won the Grand Prix at Cannes.

Read the full story to celebrate the journeys of these talented filmmakers and artists!

https://www.isb.ac.th/community/stories/news-details/~board/blogs-stories/post/isb-alumni-in-the-arts-film

#InternationalSchoolBangkok #ArtsInFilm #ISBSuccess",,0,"12/11/2025 17:14",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid0QGUMBaVRNC5fN5WdnQ13w5hHDcgw5hsVQCQXVxgmRSky9NzzWkD5Mtjy2kYEKTKnl,0,0,Links,,,,,Lifetime,4939,3099,24,23,0,1,131,22,,109,,,,,,,
1315336970631097,100064644191880,"ISB International School Bangkok","The first Mini-Cultural Event, Our Cultures, Our Stories, was a beautiful celebration of traditions, storytelling, and connection - from Morocco to Hungary to Türkiye. Thank you to everyone who shared and joined us.

#isbcommunity #ISB #ISBTHAILAND",,0,"12/11/2025 18:37",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid0G2EyKL9RsmGucXfTqCGjJ6BmHk1agGe2gy4Ydayvt76eL3uoQMdchjABiY8c7joxl,0,0,Photos,,,,,Lifetime,6368,3187,88,82,3,3,957,554,403,,,,,,,,
1317877563710371,100064644191880,"ISB International School Bangkok","Once Upon a String: 2025 Strings Spectacle 
Held on Wednesday, December 10th at the ISB Theater, this year’s Strings Spectacle featured inspiring performances by our ES, MS, and HS String Ensembles.",,0,"12/14/2025 20:53",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid0vcq6cP4dkn85Wh1J1GJPWowXMw69ze7R2R1ctySVvfmXsC4SGB1Mr3UTcsTer7Nhl,0,0,Photos,,,,,Lifetime,6979,3488,111,98,5,8,846,616,230,,,,,,,,
1319640596867401,100064644191880,"ISB International School Bangkok","𝗨𝟭𝟰 𝗕𝗮𝘀𝗲𝗯𝗮𝗹𝗹, 𝗦𝗼𝗳𝘁𝗯𝗮𝗹𝗹 & 𝗩𝗼𝗹𝗹𝗲𝘆𝗯𝗮𝗹𝗹 𝗜𝗻𝘃𝗶𝘁𝗮𝘁𝗶𝗼𝗻𝗮𝗹
This past weekend we welcomed teams from Singapore, Malaysia, China, Hong Kong along with local teams from around Bangkok to participate in our U14 Baseball, Softball, and Volleyball invitationals. Over the course of the weekend it was great to see so many games being played in the gyms and out on the fields! These weekends give our athletes valuable tournament experience but also provide them with opportunities to get to know students from other schools and share the love of their sport with others. We are proud of our athletes for the growth we saw over the course of the weekend, in the sportspersonship they showed toward their opponents and the support they gave each other! A special shoutout to our U14 A girls volleyball team for taking home the gold medal!",,0,"12/16/2025 23:44",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid02gLuYfVsvWiZJetNciPVseWuRt5QS6gNixd1tKQgim1vyAk9n8FYBAagsRazRgSmLl,0,0,Photos,,,,,Lifetime,6505,3482,80,77,0,3,686,408,278,,,,,,,,
1320305626800898,100064644191880,"ISB International School Bangkok","𝗧𝗵𝗲 𝗚𝗿𝗮𝗱𝗲 𝟱 𝗘𝗮𝗿𝘁𝗵 𝗦𝘆𝘀𝘁𝗲𝗺𝘀 𝗘𝘅𝗽𝗼
Our Grade 5 students did an incredible job at the Earth Systems Expo. From tackling oil spills to brainstorming solutions for deforestation, these young change makers showcased impressive 3D models and infographics. It was inspiring to see their teamwork and passion for protecting our planet. Way to go Grade 5.

#isbthailand #ISB #isbelementary",,0,"12/17/2025 19:21",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid02QSjgGAtyMmtp7tHfyxf62eRHQsALBxD9eLANebsMgEQaSYY1KFrPRWSEq7JDeLmql,0,0,Photos,,,,,Lifetime,7003,3397,83,74,0,9,792,481,311,,,,,,,,
1321015983396529,100064644191880,"ISB International School Bangkok","The December 2025 MS/HS Band Concert was themed A World of Harmony: Holiday Joy and Royal Remembrance, and featured performances by MS Concert Band, MS Symphonic Band, and HS Wind Ensemble in the new ISB theater. The program included music from all around the world, including His Majesty Rama IX's ""Still on My Mind""—written for the late Queen Sirikit—as well highlights of the movie ""La La Land,"" ""Golden"" from the hit movie KPop Demon Hunters, and many holiday songs, with a grand finale of ""Waka Waka (This time for Africa)"" performed by the combined MS Symphonic Band and HS Wind Ensemble. The 160 students made a fantastic wall of sound!

#ISB #isbthailand",,0,"12/18/2025 17:07",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid0HqxR13T4rabsN7N2UeUMivyhsER6cKsDqAgfUJLgA8A7K2x4MWWDJtt89ZRAeh1al,0,0,Photos,,,,,Lifetime,6956,3578,101,93,1,7,513,260,253,,,,,,,,
1323470569817737,100064644191880,"ISB International School Bangkok","The MS Olympics celebrates teamwork, house spirit, and lots of smiles. A fantastic way to wrap up the semester in Middle School.

#ISB #ISBThailand #ISBMiddleSchool","The MS Olympics celebrates teamwork, house spirit, and lots of smiles. A fantastic way to wrap up the semester in Middle School.

#ISB #ISBThailand #ISBMiddleSchool",436,"12/21/2025 19:30",uploaded,https://www.facebook.com/reel/24749380938068567/,0,0,Videos,,,,,Lifetime,4412,3145,111,102,2,7,166,166,,,,79786.809,21.622,0,0,0,
1324272019737592,100064644191880,"ISB International School Bangkok","A night filled with voices, harmony, and community. Community Choral Bash 2025 was truly special.",,0,"12/22/2025 18:46",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid0376h7qD23dKxCKWMH5vvkDiwGmhtAVvJp6d2Nx2fDJcmvBdasPJj799qsMZwj49c1l,0,0,Photos,,,,,Lifetime,6812,3423,125,117,4,4,674,373,301,,,,,,,,
1325076569657137,100064644191880,"ISB International School Bangkok","We were delighted to share an evening of music, dance, and storytelling as the ES Panther Choir and Orff Ensemble celebrated traditions that honor light across cultures.
Thank you to our community for supporting our young musicians and their hard work!",,0,"12/23/2025 20:00",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid0ZP3qPj3iWjChF13Ci44RCYVqzU9ywh2RteHpxwF7fSRwuZbRWznaVZJP5DDgjRFgl,0,0,Photos,,,,,Lifetime,5942,2693,95,85,4,6,385,213,171,1,1,,,,,,
1343039284527532,100064644191880,"ISB International School Bangkok","What will High School department bring in 2026?","What will High School department bring in 2026?

#ISB #ISBThailand #ISBHighSchool",120,"01/14/2026 23:23",uploaded,https://www.facebook.com/reel/1486064330186004/,0,0,Videos,,,,,Lifetime,10576,9568,246,222,17,7,662,662,,,,184507.06,20.055,0,0,0,
1343905807774213,100064644191880,"ISB International School Bangkok","Thank you for joining Junior University Kick Off (JUKO) last night, hosted by HS University Counseling — a wonderful start to planning the years ahead.

#ISBThailand #ISB",,0,"01/16/2026 00:15",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid0WwJ4WfQFVKq3gJkDG4RMS8FeveEaazYF62SXTBXpR98YfrcAQ1f2xsDD2hwgtKjQl,0,0,Photos,,,,,Lifetime,7688,3854,83,77,1,5,1456,974,482,,1,,,,,,
1347802067384587,100064644191880,"ISB International School Bangkok","Celebrating Ash Narayan 🏆

From backyard games to being named Player of the Tournament, Grade 12 student Ash Narayan has shown what is possible with dedication. Check out our latest blog post to see how he balanced elite sports and academics before wrapping up his final season.

Read the blog story: 
https://www.isb.ac.th/community/community-highlights/community-highlights-single/~board/community-highlights/post/isb-student-spotlight-celebrating-the-journey-of-ash-narayan

#ISB #StudentAthlete #ThailandCricket #ISBCommunity",,0,"01/20/2026 23:03",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid02CXyyTXqZGE3Byepr9GMrvPLKXCizeuyY5YzHPqUFo1TP6iHMweTACiaR6PpnFFnzl,0,0,Photos,,,,,Lifetime,14216,7678,266,209,51,6,1221,767,212,242,2,,,,,,
1349457170552410,100064644191880,"ISB International School Bangkok","What an incredible night at the New ISB Theater. Huge thanks to everyone who joined us for Faculty Follies last night.

Our faculty and staff traded their classrooms for the stage to bring the community a night of comedy, choreography, and even some enthusiastic Canadian sea shanties. It was a wonderful evening of laughter and lighthearted fun, all while showing off a completely different side of our talented ISB team.

Most importantly, all proceeds from the ticket sales go directly to support iCare. Thank you for showing up, laughing with us, and contributing to such a great cause.

We are proud to be part of such a vibrant and supportive community.",,0,"01/22/2026 21:09",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid0ENnsJxsJeBXQ7xb4FMsGfgAW6bvb7BieJazvJPCmZtqYaohdGSNdDvCwKFhkMAFol,0,0,Photos,,,,,Lifetime,12204,5911,266,224,35,7,3249,2400,849,,,,,,,,
1352028203628640,100064644191880,"ISB International School Bangkok","🌍 𝗜𝗦𝗕 𝗜𝗻𝘁𝗲𝗿𝗰𝘂𝗹𝘁𝘂𝗿𝗮𝗹 𝗙𝗮𝗺𝗶𝗹𝘆 𝗙𝗮𝗶𝗿: 𝗪𝗼𝗿𝗹𝗱 𝗼𝗳 𝗪𝗼𝗻𝗱𝗲𝗿𝘀

Join us Saturday February 7 for the biggest community event of the year. Experience a global marketplace of food, music, and culture right here at ISB.

𝗪𝗿𝗶𝘀𝘁𝗯𝗮𝗻𝗱𝘀 𝗼𝗻 𝘀𝗮𝗹𝗲 𝗻𝗼𝘄 𝗣𝗿𝗶𝗰𝗲: 500 baht (Children 5 and younger are free) Purchase at the IFF tables outside the ES or MS/HS turnstiles during drop off and dismissal. Buy early to skip the lines on event day.

𝗪𝗵𝗮𝘁 𝗶𝘀 𝗶𝗻𝗰𝗹𝘂𝗱𝗲𝗱 Sampling at 18 community food booths Unlimited rides and games Cultural workshops and musical performances Front row seats for the Parade of Nations

𝗗𝗲𝗮𝗱𝗹𝗶𝗻𝗲𝘀 Today January 23 is the final opportunity to sign up your country for the parade. We are also seeking students, parents, and staff to sign up for stage performances.

See you on February 7 for an afternoon of connection and celebration.",,0,"01/25/2026 19:54",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid02UQjVtE1SLyTkBvCa6yuL7tgLG1bhXcc8tyBFQufebt4SwwVWBDrnEgnUdF5DXmpsl,0,0,Photos,,,,,Lifetime,4394,1847,44,38,0,6,145,34,111,,,,,,,,
1353169326847861,100064644191880,"ISB International School Bangkok","Proud beyond words of our ISB VEX teams. Four tournaments, 15 awards, and our most successful season ever. Judges Award, Think Award, Build Award, Tournament Finalist, Skills Runner Up and countless moments of teamwork, grit, and growth. We did not take the final win this time, but the heart, effort, and sportsmanship of our students were truly world class. Failure stings, but it also shapes champions. One more tournament to go, then we rest, reflect, and come back even stronger next year

#ISBThailand #ISBCommunity #ISB",,0,"01/27/2026 02:01",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid02kAvyLktqjCfkX4d1Y9KTkNmy8c7niqoYfkRTMbNAZ8SuEX12fi3wVbZXxXtV9BN5l,0,0,Photos,,,,,Lifetime,8914,4357,178,165,7,6,873,440,433,,,,,,,,
1360901496074644,100064644191880,"ISB International School Bangkok","𝗦𝗢𝗜 𝗗𝗔𝗢 𝗮𝘁 𝗜𝗙𝗙 𝗪𝗼𝗿𝗹𝗱 𝗼𝗳 𝗪𝗼𝗻𝗱𝗲𝗿𝘀 𝟮𝟬𝟮𝟲

Try your luck at our traditional Soi Dao lucky draw game and walk away with amazing prizes every time you play.
From big prizes to fun surprises it is totally worth the money.

𝗦𝗽𝗲𝗻𝗱 𝟭𝟬𝟬 𝗯𝗮𝗵𝘁
𝗪𝗶𝗻 𝗽𝗿𝗶𝘇𝗲𝘀 𝗴𝘂𝗮𝗿𝗮𝗻𝘁𝗲𝗲𝗱 𝘄𝗶𝘁𝗵 𝗲𝘃𝗲𝗿𝘆 𝗽𝘂𝗿𝗰𝗵𝗮𝘀𝗲
𝗠𝗼𝗿𝗲 𝗰𝗵𝗮𝗻𝗰𝗲𝘀 𝗮𝗻𝗱 𝗺𝗼𝗿𝗲 𝗿𝗲𝘄𝗮𝗿𝗱𝘀

Breezeway in front of Rajendra Hall
𝗦𝗮𝘁𝘂𝗿𝗱𝗮𝘆 𝟬𝟳 𝗙𝗲𝗯
𝟯.𝟯𝟬 𝘁𝗼 𝟳.𝟯𝟬 𝗣𝗠

Don’t miss out. Come play draw and win at IFF.",,0,"02/04/2026 00:19",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid0mMJESrFvKXK5dY86TSjPyfPELGj6P7QdKkK5bSVNPWzkHLq61PfaGTn5RwtWRLWul,0,0,Photos,,,,,Lifetime,2642,1432,21,19,0,2,23,6,17,,,,,,,,
1362643499233777,100064644191880,"ISB International School Bangkok","Over the past few months, ISB Guest Artist Khun Punch worked side-by-side with our high school ceramics students on an incredible collaborative ceramic tile relief sculpture. This long-term project reflects the creativity, dedication, and shared effort of our students and artist in residence.

Yesterday, we celebrated the installation of Finding Our Place, now proudly displayed in the Peace Garden for our community to enjoy. The opening was made even sweeter with cake and the joy of coming together to recognize this amazing student commission.

Thank you to Khun Punch and our talented students for bringing this meaningful artwork to life. 💛

#ISBArts #ArtistInResidence #StudentCollaboration #FindingOurPlace",,0,"02/05/2026 19:12",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid02eyBe62CeV4yFF5j5hpz7kt1nnR6wahKQt9T67SUwBE7APyvnLiJWnfNUjsyjRssgl,0,0,Photos,,,,,Lifetime,9945,5281,154,144,3,7,1463,745,718,,,,,,,,
1365390355625758,100064644191880,"ISB International School Bangkok","𝟏𝟎𝟎 𝐃𝐚𝐲𝐬 𝐒𝐦𝐚𝐫𝐭𝐞𝐫: 𝐂𝐞𝐥𝐞𝐛𝐫𝐚𝐭𝐢𝐧𝐠 𝐎𝐮𝐫 𝐊𝐢𝐧𝐝𝐞𝐫𝐠𝐚𝐫𝐭𝐞𝐧𝐞𝐫𝐬
Our kindergarten students celebrated a major milestone this week: their 100th day of school! To mark the occasion, the children participated in various 100-themed activity rotations, practicing their skills through hands-on building and counting challenges. The classrooms also featured our ""100 Collections Museum Walk,"" where students proudly displayed their collections of 100 items of their choice.

A highlight of the day was seeing the entire kindergarten grade gather to count to 100 together—a wonderful display of how much they have learned since the fall. The celebration ended on a sweet note with 100 cupcakes to share among the classes. We are so proud of our students' hard work over these first 100 days and look forward to even more growth throughout the rest of the year!",,0,"02/08/2026 18:33",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid02y58UwEaozHtfdiHpUfrLsULaU5ufT82Rc8x6gf9RVXBgn7PFza7ARgsMgwWBYq1hl,0,0,Photos,,,,,Lifetime,7010,3560,123,112,4,7,1185,752,433,,,,,,,,
1367237922107668,100064644191880,"ISB International School Bangkok","𝗟𝗮𝘀𝘁 𝗙𝗿𝗶𝗱𝗮𝘆’𝘀 𝗚𝗿𝗮𝗱𝗲 𝟮 𝗕𝗶𝗸𝗲 𝗥𝗼𝗱𝗲𝗼 𝘄𝗮𝘀 𝗮 𝘄𝗼𝗻𝗱𝗲𝗿𝗳𝘂𝗹 𝘀𝘂𝗰𝗰𝗲𝘀𝘀!  🚴‍♀️

Students rode around the lake and participated in a variety of skill-building stations, developing confidence, balance, and safe riding habits—all while having fun.

A huge thank you to Melanie for leading the coordination of the event, as well as the entire Grade 2 team of teachers and instructional assistants, and the High School students who helped make this such an exciting experience for our G2 riders!

What a fantastic day of learning and riding together! 💛",,0,"02/10/2026 20:54",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid02odzD5sMvrdLoEcP3SSjJHu1JivtBSfmxW5mJsT8kyn3LnnERoRuFhfZ3KodzozsDl,0,0,Photos,,,,,Lifetime,10952,6157,183,173,3,7,1420,803,617,,,,,,,,1
1368170775347716,100064644191880,"ISB International School Bangkok","IFF wouldn’t have been possible without our amazing community. Thank you to all the organizers, performers, volunteers, and everyone who joined us to celebrate together. Your support and spirit made this event unforgettable. We can’t wait to do it all again. See you next year! 💛

#ISBCommunity #ISB",,0,"02/11/2026 21:45",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid0SyQaGp3ZRyZtM7m5PoLkx1SVY9BVm37A9pdW9r8qWfxdBAWHdG7K7ret2oZ3sXQZl,0,0,Photos,,,,,Lifetime,15589,7550,244,215,8,21,3579,2588,991,,,,,,,,
1370224771808983,100064644191880,"ISB International School Bangkok","Part 2 of our IFF appreciation goes to our incredible parent volunteers. The food booths were truly the heart of the celebration, and they would not have been possible without your time, dedication, and teamwork. From preparing dishes to sharing flavors from so many different countries, you brought our community together through food and culture. Thank you for your generosity and for making IFF such a meaningful and delicious experience for everyone. 💛

#ISBCommunity #ISB",,0,"02/14/2026 05:45",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid0WNrkwzxz5t8BBNLWpYz4jfMgjSetni7FPajZXhEKRyFWoz8KYXpt2Lg9La2L9mDel,0,0,Photos,,,,,Lifetime,13109,7115,165,153,2,10,3060,2091,969,,,,,,,,
1371269468371180,100064644191880,"ISB International School Bangkok","Part 3 of our IFF appreciation goes to all the parents and families who volunteered for the parade. Your support, energy, and dedication helped bring the celebration to life. From organizing to proudly representing so many cultures, you made the parade a truly joyful and unforgettable moment for our community. Thank you for being such an important part of IFF. 💛",,0,"02/15/2026 05:30",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid04bt7Av3DUPnfHiJV4d7G36JeB49TGDr4d3bYizMg6SHLHPfeKUhMw5qqYbMMZyEFl,0,0,Photos,,,,,Lifetime,16071,8927,182,174,1,7,3381,2378,1003,,2,,,,,,1
1371804484984345,100064644191880,"ISB International School Bangkok","𝗜𝗔𝗦𝗔𝗦 𝗠𝘂𝘀𝗶𝗰 𝗦𝗵𝗼𝘄𝗰𝗮𝘀𝗲 𝟮𝟬𝟮𝟲
What a wonderful and successful Music Showcase it was. Over three inspiring afternoons, our talented music delegates filled the Choir Room with outstanding performances as they prepared for their trip to ISM.
From the String Ensemble, Band, and Choir Octet to 27 remarkable solo performances in vocal and instrumental music, each moment reflected dedication, passion, and musical excellence.
Congratulations to all of our performers for sharing your hard work and artistry with the community. We are incredibly proud of you.
#IASASMusicShowcase #ProudOfOurMusicians #MusicAtISB #IASAS2026",,0,"02/15/2026 19:16",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid02fDbjBYBoBvdi3HZNYdeQrZhAKJqTsFgUBDM4ipRswDQyiig6vsMzJ97Q2eCe85DLl,0,0,Photos,,,,,Lifetime,5358,2800,80,75,0,5,698,389,309,,,,,,,,
1372717434893050,100064644191880,"ISB International School Bangkok","🏆  𝗣𝗮𝗻𝘁𝗵𝗲𝗿 𝗥𝗼𝗯𝗼𝘁𝗶𝗰𝘀 𝗦𝗵𝗶𝗻𝗲𝘀 𝗮𝘁 𝗧𝗵𝗮𝗶𝗹𝗮𝗻𝗱 𝗡𝗮𝘁𝗶𝗼𝗻𝗮𝗹 𝗧𝗼𝘂𝗿𝗻𝗮𝗺𝗲𝗻𝘁 🏆
𝗪𝗲 𝗮𝗿𝗲 𝗶𝗻𝗰𝗿𝗲𝗱𝗶𝗯𝗹𝘆 𝗽𝗿𝗼𝘂𝗱 𝗼𝗳 𝗼𝘂𝗿 𝟴 𝗘𝗹𝗲𝗺𝗲𝗻𝘁𝗮𝗿𝘆 𝗮𝗻𝗱 𝗠𝗶𝗱𝗱𝗹𝗲 𝗦𝗰𝗵𝗼𝗼𝗹 𝗣𝗮𝗻𝘁𝗵𝗲𝗿 𝗥𝗼𝗯𝗼𝘁𝗶𝗰𝘀 𝘁𝗲𝗮𝗺𝘀 𝘄𝗵𝗼 𝗰𝗼𝗺𝗽𝗲𝘁𝗲𝗱 𝗮𝘁 𝘁𝗵𝗲 𝗧𝗵𝗮𝗶𝗹𝗮𝗻𝗱 𝗡𝗮𝘁𝗶𝗼𝗻𝗮𝗹 𝗙𝗜𝗥𝗦𝗧 𝗟𝗘𝗚𝗢 𝗟𝗲𝗮𝗴𝘂𝗲 𝗧𝗼𝘂𝗿𝗻𝗮𝗺𝗲𝗻𝘁 𝗮𝘁 𝗭𝗲𝗲𝗿 𝗥𝗮𝗻𝗴𝘀𝗶𝘁 𝗼𝗻 𝗙𝗲𝗯𝗿𝘂𝗮𝗿𝘆 𝟭𝟰–𝟭𝟱.

This was a highly competitive event featuring 70 teams from across Thailand, showcasing an inspiring level of innovation, engineering, and collaboration.
All eight of our teams earned team awards, including trophies in Robot Performance and CORE Values, recognizing their teamwork, creativity, and problem-solving. Two of our teams placed in the top 11 out of 70 teams in the Robot Game — an outstanding national achievement!
Beyond the awards, what stood out most was the incredible growth of our students. They:

✨ Persevered through technical challenges
✨ Presented their innovation projects confidently to judges
✨ Collaborated under pressure
✨ Represented ISB with integrity and enthusiasm

Most importantly, they had fun celebrating six months of learning, design, coding, and teamwork.
A heartfelt thank you to our dedicated Panther Robotics coaching team for their countless hours of support:
Mr. Marshall, Ms. Pool, Ms. Marshall, Mr. Przybylski, and Mr. Ciambrello.
We are so proud of our Panthers! 🐾💛",,0,"02/16/2026 20:07",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid0ngQAhw6okMs7EfnRnPoLZ4qLbUtRdFvFXP9sZLYYzT4M2jhTX7k6knUNFE5ZyG3el,0,0,Photos,,,,,Lifetime,11855,6156,325,278,32,15,1564,950,614,,,,,,,,
1373514284813365,100064644191880,"ISB International School Bangkok","𝗜𝗔𝗦𝗔𝗦 𝗦𝗽𝗲𝗲𝗰𝗵 𝗮𝗻𝗱 𝗗𝗲𝗯𝗮𝘁𝗲 𝗦𝗵𝗼𝘄𝗰𝗮𝘀𝗲

The 18 members of ISB's IASAS Speech and Debate team displayed their talents at our recent Speech and Debate Showcase. They will be heading off to Jakarta Intercultural School on Wednesday, Feb. 25th to compete against the best speakers from the other IASAS Schools in the disciplines of Original Oratory, Oral Interpretation, Impromptu Speaking, Extemporaneous Speaking and Debate.  Expectations are high after ISB's unprecedented return of 4 gold and 1 silver medal at last year's event in Taipei.",,0,"02/17/2026 18:04",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid0NrM3KAvuELWupb17pFBjtasBgCdu4qLV2UQhaZzMnpKwjgAWGPNi7fZtNccswQVHl,0,0,Photos,,,,,Lifetime,5575,3159,70,67,0,3,489,225,264,,1,,,,,,
1373703121461148,100064644191880,"ISB International School Bangkok","A huge thank you to all 82 donors who joined our Blood Drive this week. Our Panthers donated 69 units of blood to the Thai Red Cross. See you again next Fall, and thank you to alt.Eatery for the refreshments.",,0,"02/17/2026 23:27",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid0bi2tYDu9yjGGrXRPjEjpKBtt92UWAaTZrTPagwsMHGGzXt2PdtWd1FGZ1xxbbsfhl,0,0,Photos,,,,,Lifetime,7172,3934,96,94,0,2,723,214,509,,,,,,,,
1376263907871736,100064644191880,"ISB International School Bangkok","𝗜𝗦𝗕 𝗣𝗮𝗿𝗲𝗻𝘁 𝗘𝘅𝗰𝘂𝗿𝘀𝗶𝗼𝗻 — “𝗦𝗮𝘄𝗮𝘀𝗱𝗲𝗲, 𝗦𝘄𝗶𝗻𝗴 & 𝗦𝗼𝗰𝗶𝗮𝗹𝗶𝘇𝗲”

Thank you to all parents who joined us and helped create such a warm and engaging atmosphere. Your participation continues to strengthen the connections within our ISB community. We look forward to many more opportunities to connect, share, and celebrate together!",,0,"02/20/2026 19:52",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid031i2NJCrPYZgwY3z7N3ppYavghKfdQaqewtEDMAL4LAGhM7fFS5NDDQow5omvRfz4l,0,0,Photos,,,,,Lifetime,8461,4307,86,85,0,1,1582,660,922,,,,,,,,
1379809314183862,100064644191880,"ISB International School Bangkok","Thank you to our Grade 10 and 11 students and parents for joining us last night for U.S. University Case Studies.

Together, we explored what truly shapes the college application experience, from the hidden workload to the importance of building a thoughtful and balanced college list. We are proud to see our families approaching this process with greater clarity, perspective, and confidence.

#ISB",,0,"02/24/2026 22:02",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid0Ksgh6khDUi1WzxXVRrd9t9uJNbvfWme4NTqTckSBJxUQLHxDA9EqhHCwhsuSwJjLl,0,0,Photos,,,,,Lifetime,5928,3182,58,53,0,5,975,590,385,,1,,,,,,
1381506080680852,100064644191880,"ISB International School Bangkok","ISB School track and field records that were broken at our most recent track meet - 19th - 20th of March.",,0,"02/26/2026 17:47",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid0A5gb8gKP2f6ggLVFs8JBKZxoQDSZzPsXuU3uq7pXJV4urcPpei2Zj5xhLjgnrPRKl,0,0,Photos,,,,,Lifetime,8665,4443,111,107,3,1,1352,401,951,,1,,,,,,
1382444817253645,100064644191880,"ISB International School Bangkok","Thank you to our amazing parent community for making the Chinese Food Fair such a wonderful success! From authentic dishes to refreshing drinks, the event brought our school community together to celebrate culture, connection, and delicious food. We truly appreciate all the parent volunteers who made this memorable event possible.",,0,"02/27/2026 19:00",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid038BbcKwkENQosPrrvMXhcBP5zAjbmVDvLeZegVNjzkDms8L1UX9Y8WdqC6FSBuUxXl,0,0,Photos,,,,,Lifetime,7301,4061,86,82,0,4,1301,729,572,,,,,,,,
